start_x,stop_x,patient_id,encounter_id_x,code_x,description,encounter_id_y,start_y,stop_y,encounterclass,code_y,base_encounter_cost,total_claim_cost,payer_coverage,healthcare_expenses,healthcare_coverage,encounter_reason,birthdate,deathdate,ssn,prefix,marital,race,ethnicity,gender,birthplace,city,state,county,latitude,longitude,age_today,status,country,days_in_hospital,days_in_hospital_int,service_in_minutes,medical_center,practicioner_name,practicioner_gender,medical_aid_scheme,encounter_year,allergy_count
2008-11-21,,0aaa2164-8de6-4152-8674-14d254aae13a,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,232347008,Dander (animal),4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,2008-11-21 10:27:19,2008-11-21 11:11:19,ambulatory,185347001,129.16,129.16,59.16,281825.9,3943.88,allergy,2008-05-11,,999-38-9488,mr.,mx,white,nonhispanic,male,boston  massachusetts ,lynn,massachusetts,essex county,42.4261038655636,-70.96976255906704,16,alive,united states,0 days 00:44:00,0,44,hallmark health system,vern731 powlowski563,male,united health care,2008,1
2008-11-21,,0aaa2164-8de6-4152-8674-14d254aae13a,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,418689008,Grass Pollen,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,2008-11-21 10:27:19,2008-11-21 11:11:19,ambulatory,185347001,129.16,129.16,59.16,281825.9,3943.88,allergy,2008-05-11,,999-38-9488,mr.,mx,white,nonhispanic,male,boston  massachusetts ,lynn,massachusetts,essex county,42.4261038655636,-70.96976255906704,16,alive,united states,0 days 00:44:00,0,44,hallmark health system,vern731 powlowski563,male,united health care,2008,1
2008-11-21,,0aaa2164-8de6-4152-8674-14d254aae13a,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,419263009,Tree Pollen,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,2008-11-21 10:27:19,2008-11-21 11:11:19,ambulatory,185347001,129.16,129.16,59.16,281825.9,3943.88,allergy,2008-05-11,,999-38-9488,mr.,mx,white,nonhispanic,male,boston  massachusetts ,lynn,massachusetts,essex county,42.4261038655636,-70.96976255906704,16,alive,united states,0 days 00:44:00,0,44,hallmark health system,vern731 powlowski563,male,united health care,2008,1
2008-11-21,,0aaa2164-8de6-4152-8674-14d254aae13a,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,425525006,Dairy,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,2008-11-21 10:27:19,2008-11-21 11:11:19,ambulatory,185347001,129.16,129.16,59.16,281825.9,3943.88,allergy,2008-05-11,,999-38-9488,mr.,mx,white,nonhispanic,male,boston  massachusetts ,lynn,massachusetts,essex county,42.4261038655636,-70.96976255906704,16,alive,united states,0 days 00:44:00,0,44,hallmark health system,vern731 powlowski563,male,united health care,2008,1
2008-11-21,,0aaa2164-8de6-4152-8674-14d254aae13a,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,91930004,Eggs,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,2008-11-21 10:27:19,2008-11-21 11:11:19,ambulatory,185347001,129.16,129.16,59.16,281825.9,3943.88,allergy,2008-05-11,,999-38-9488,mr.,mx,white,nonhispanic,male,boston  massachusetts ,lynn,massachusetts,essex county,42.4261038655636,-70.96976255906704,16,alive,united states,0 days 00:44:00,0,44,hallmark health system,vern731 powlowski563,male,united health care,2008,1
2008-11-21,,0aaa2164-8de6-4152-8674-14d254aae13a,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,417532002,Fish,4c82c24d-7a02-49a9-ba7e-d1b002ab96dd,2008-11-21 10:27:19,2008-11-21 11:11:19,ambulatory,185347001,129.16,129.16,59.16,281825.9,3943.88,allergy,2008-05-11,,999-38-9488,mr.,mx,white,nonhispanic,male,boston  massachusetts ,lynn,massachusetts,essex county,42.4261038655636,-70.96976255906704,16,alive,united states,0 days 00:44:00,0,44,hallmark health system,vern731 powlowski563,male,united health care,2008,1
2002-04-11,,96942a16-75bc-4026-bd63-e985b0ca1d6d,ea307702-bc41-4f60-b662-f0b2d99553fc,424213003,Bee Venom,ea307702-bc41-4f60-b662-f0b2d99553fc,2002-04-11 05:25:41,2002-04-11 06:08:41,ambulatory,185347001,129.16,129.16,54.16,444398.49,7193.949999999998,allergy,2000-03-12,,999-28-1106,mr.,mx,white,nonhispanic,male,franklin  massachusetts ,east brookfield,massachusetts,worcester county,42.209795752305375,-72.06023199179668,24,alive,united states,0 days 00:43:00,0,43,harrington memorial hospital,tiana543 blick895,female,blue cross blue shield,2002,1
2002-04-11,,96942a16-75bc-4026-bd63-e985b0ca1d6d,ea307702-bc41-4f60-b662-f0b2d99553fc,419474003,Mould,ea307702-bc41-4f60-b662-f0b2d99553fc,2002-04-11 05:25:41,2002-04-11 06:08:41,ambulatory,185347001,129.16,129.16,54.16,444398.49,7193.949999999998,allergy,2000-03-12,,999-28-1106,mr.,mx,white,nonhispanic,male,franklin  massachusetts ,east brookfield,massachusetts,worcester county,42.209795752305375,-72.06023199179668,24,alive,united states,0 days 00:43:00,0,43,harrington memorial hospital,tiana543 blick895,female,blue cross blue shield,2002,1
2002-04-11,2016-09-18,96942a16-75bc-4026-bd63-e985b0ca1d6d,ea307702-bc41-4f60-b662-f0b2d99553fc,232350006,Dust Mite,ea307702-bc41-4f60-b662-f0b2d99553fc,2002-04-11 05:25:41,2002-04-11 06:08:41,ambulatory,185347001,129.16,129.16,54.16,444398.49,7193.949999999998,allergy,2000-03-12,,999-28-1106,mr.,mx,white,nonhispanic,male,franklin  massachusetts ,east brookfield,massachusetts,worcester county,42.209795752305375,-72.06023199179668,24,alive,united states,0 days 00:43:00,0,43,harrington memorial hospital,tiana543 blick895,female,blue cross blue shield,2002,1
2002-04-11,2016-09-18,96942a16-75bc-4026-bd63-e985b0ca1d6d,ea307702-bc41-4f60-b662-f0b2d99553fc,232347008,Dander (animal),ea307702-bc41-4f60-b662-f0b2d99553fc,2002-04-11 05:25:41,2002-04-11 06:08:41,ambulatory,185347001,129.16,129.16,54.16,444398.49,7193.949999999998,allergy,2000-03-12,,999-28-1106,mr.,mx,white,nonhispanic,male,franklin  massachusetts ,east brookfield,massachusetts,worcester county,42.209795752305375,-72.06023199179668,24,alive,united states,0 days 00:43:00,0,43,harrington memorial hospital,tiana543 blick895,female,blue cross blue shield,2002,1
2002-04-11,2016-09-18,96942a16-75bc-4026-bd63-e985b0ca1d6d,ea307702-bc41-4f60-b662-f0b2d99553fc,418689008,Grass Pollen,ea307702-bc41-4f60-b662-f0b2d99553fc,2002-04-11 05:25:41,2002-04-11 06:08:41,ambulatory,185347001,129.16,129.16,54.16,444398.49,7193.949999999998,allergy,2000-03-12,,999-28-1106,mr.,mx,white,nonhispanic,male,franklin  massachusetts ,east brookfield,massachusetts,worcester county,42.209795752305375,-72.06023199179668,24,alive,united states,0 days 00:43:00,0,43,harrington memorial hospital,tiana543 blick895,female,blue cross blue shield,2002,1
2002-04-11,2016-09-18,96942a16-75bc-4026-bd63-e985b0ca1d6d,ea307702-bc41-4f60-b662-f0b2d99553fc,419263009,Tree Pollen,ea307702-bc41-4f60-b662-f0b2d99553fc,2002-04-11 05:25:41,2002-04-11 06:08:41,ambulatory,185347001,129.16,129.16,54.16,444398.49,7193.949999999998,allergy,2000-03-12,,999-28-1106,mr.,mx,white,nonhispanic,male,franklin  massachusetts ,east brookfield,massachusetts,worcester county,42.209795752305375,-72.06023199179668,24,alive,united states,0 days 00:43:00,0,43,harrington memorial hospital,tiana543 blick895,female,blue cross blue shield,2002,1
1971-06-27,,55506d51-2c6a-4608-aae3-7cb2f111c926,aad92a63-f088-40b9-9ff9-35f1d9b00b7e,300916003,Latex,aad92a63-f088-40b9-9ff9-35f1d9b00b7e,1971-06-28 03:35:49,1971-06-28 03:50:49,ambulatory,185347001,129.16,129.16,0.0,1716727.06,7784.36,allergy,1941-06-14,,999-49-7097,ms.,single,white,nonhispanic,female,ludlow  massachusetts ,lowell,massachusetts,middlesex county,42.65147516302668,-71.31867467621402,83,alive,united states,0 days 00:15:00,0,15,lowell general hospital,veda284 pfeffer420,female,no insurance,1971,1
1971-06-27,,55506d51-2c6a-4608-aae3-7cb2f111c926,aad92a63-f088-40b9-9ff9-35f1d9b00b7e,232347008,Dander (animal),aad92a63-f088-40b9-9ff9-35f1d9b00b7e,1971-06-28 03:35:49,1971-06-28 03:50:49,ambulatory,185347001,129.16,129.16,0.0,1716727.06,7784.36,allergy,1941-06-14,,999-49-7097,ms.,single,white,nonhispanic,female,ludlow  massachusetts ,lowell,massachusetts,middlesex county,42.65147516302668,-71.31867467621402,83,alive,united states,0 days 00:15:00,0,15,lowell general hospital,veda284 pfeffer420,female,no insurance,1971,1
1981-01-29,,df7c1d66-eac2-49bd-9d12-ee17e8758f68,a232db22-565f-4559-bb56-edf9021b74b2,419474003,Mould,a232db22-565f-4559-bb56-edf9021b74b2,1981-01-29 12:47:12,1981-01-29 13:33:12,ambulatory,185347001,129.16,129.16,69.16,140219.19,38832.88,allergy,1979-11-19,,999-19-4886,mrs.,married,white,nonhispanic,female,hanson  massachusetts ,springfield,massachusetts,hampden county,42.01897715443104,-72.57838356272012,44,alive,united states,0 days 00:46:00,0,46,mercy medical center,wayne846 mertz280,male,medicaid,1981,1
1981-01-29,,df7c1d66-eac2-49bd-9d12-ee17e8758f68,a232db22-565f-4559-bb56-edf9021b74b2,232347008,Dander (animal),a232db22-565f-4559-bb56-edf9021b74b2,1981-01-29 12:47:12,1981-01-29 13:33:12,ambulatory,185347001,129.16,129.16,69.16,140219.19,38832.88,allergy,1979-11-19,,999-19-4886,mrs.,married,white,nonhispanic,female,hanson  massachusetts ,springfield,massachusetts,hampden county,42.01897715443104,-72.57838356272012,44,alive,united states,0 days 00:46:00,0,46,mercy medical center,wayne846 mertz280,male,medicaid,1981,1
1981-01-29,,df7c1d66-eac2-49bd-9d12-ee17e8758f68,a232db22-565f-4559-bb56-edf9021b74b2,418689008,Grass Pollen,a232db22-565f-4559-bb56-edf9021b74b2,1981-01-29 12:47:12,1981-01-29 13:33:12,ambulatory,185347001,129.16,129.16,69.16,140219.19,38832.88,allergy,1979-11-19,,999-19-4886,mrs.,married,white,nonhispanic,female,hanson  massachusetts ,springfield,massachusetts,hampden county,42.01897715443104,-72.57838356272012,44,alive,united states,0 days 00:46:00,0,46,mercy medical center,wayne846 mertz280,male,medicaid,1981,1
1981-01-29,,df7c1d66-eac2-49bd-9d12-ee17e8758f68,a232db22-565f-4559-bb56-edf9021b74b2,419263009,Tree Pollen,a232db22-565f-4559-bb56-edf9021b74b2,1981-01-29 12:47:12,1981-01-29 13:33:12,ambulatory,185347001,129.16,129.16,69.16,140219.19,38832.88,allergy,1979-11-19,,999-19-4886,mrs.,married,white,nonhispanic,female,hanson  massachusetts ,springfield,massachusetts,hampden county,42.01897715443104,-72.57838356272012,44,alive,united states,0 days 00:46:00,0,46,mercy medical center,wayne846 mertz280,male,medicaid,1981,1
1981-01-29,,df7c1d66-eac2-49bd-9d12-ee17e8758f68,a232db22-565f-4559-bb56-edf9021b74b2,91935009,Peanuts,a232db22-565f-4559-bb56-edf9021b74b2,1981-01-29 12:47:12,1981-01-29 13:33:12,ambulatory,185347001,129.16,129.16,69.16,140219.19,38832.88,allergy,1979-11-19,,999-19-4886,mrs.,married,white,nonhispanic,female,hanson  massachusetts ,springfield,massachusetts,hampden county,42.01897715443104,-72.57838356272012,44,alive,united states,0 days 00:46:00,0,46,mercy medical center,wayne846 mertz280,male,medicaid,1981,1
1978-07-20,,68878f91-5962-4ef2-83e7-43b8298c1708,95099931-0042-4524-b808-dd6b6447fc0e,424213003,Bee Venom,95099931-0042-4524-b808-dd6b6447fc0e,1978-07-20 13:40:53,1978-07-20 14:17:53,ambulatory,185347001,129.16,129.16,69.16,150869.16,57226.02,allergy,1977-11-07,,999-40-6743,mr.,single,asian,nonhispanic,male,taunton  massachusetts ,boston,massachusetts,suffolk county,42.34251771109887,-71.15484543765646,46,alive,united states,0 days 00:37:00,0,37,mount auburn hospital,suzette512 monahan736,female,medicaid,1978,1
1978-07-20,,68878f91-5962-4ef2-83e7-43b8298c1708,95099931-0042-4524-b808-dd6b6447fc0e,419474003,Mould,95099931-0042-4524-b808-dd6b6447fc0e,1978-07-20 13:40:53,1978-07-20 14:17:53,ambulatory,185347001,129.16,129.16,69.16,150869.16,57226.02,allergy,1977-11-07,,999-40-6743,mr.,single,asian,nonhispanic,male,taunton  massachusetts ,boston,massachusetts,suffolk county,42.34251771109887,-71.15484543765646,46,alive,united states,0 days 00:37:00,0,37,mount auburn hospital,suzette512 monahan736,female,medicaid,1978,1
1978-07-20,,68878f91-5962-4ef2-83e7-43b8298c1708,95099931-0042-4524-b808-dd6b6447fc0e,232350006,Dust Mite,95099931-0042-4524-b808-dd6b6447fc0e,1978-07-20 13:40:53,1978-07-20 14:17:53,ambulatory,185347001,129.16,129.16,69.16,150869.16,57226.02,allergy,1977-11-07,,999-40-6743,mr.,single,asian,nonhispanic,male,taunton  massachusetts ,boston,massachusetts,suffolk county,42.34251771109887,-71.15484543765646,46,alive,united states,0 days 00:37:00,0,37,mount auburn hospital,suzette512 monahan736,female,medicaid,1978,1
1978-07-20,,68878f91-5962-4ef2-83e7-43b8298c1708,95099931-0042-4524-b808-dd6b6447fc0e,232347008,Dander (animal),95099931-0042-4524-b808-dd6b6447fc0e,1978-07-20 13:40:53,1978-07-20 14:17:53,ambulatory,185347001,129.16,129.16,69.16,150869.16,57226.02,allergy,1977-11-07,,999-40-6743,mr.,single,asian,nonhispanic,male,taunton  massachusetts ,boston,massachusetts,suffolk county,42.34251771109887,-71.15484543765646,46,alive,united states,0 days 00:37:00,0,37,mount auburn hospital,suzette512 monahan736,female,medicaid,1978,1
1978-07-20,,68878f91-5962-4ef2-83e7-43b8298c1708,95099931-0042-4524-b808-dd6b6447fc0e,418689008,Grass Pollen,95099931-0042-4524-b808-dd6b6447fc0e,1978-07-20 13:40:53,1978-07-20 14:17:53,ambulatory,185347001,129.16,129.16,69.16,150869.16,57226.02,allergy,1977-11-07,,999-40-6743,mr.,single,asian,nonhispanic,male,taunton  massachusetts ,boston,massachusetts,suffolk county,42.34251771109887,-71.15484543765646,46,alive,united states,0 days 00:37:00,0,37,mount auburn hospital,suzette512 monahan736,female,medicaid,1978,1
1978-07-20,,68878f91-5962-4ef2-83e7-43b8298c1708,95099931-0042-4524-b808-dd6b6447fc0e,419263009,Tree Pollen,95099931-0042-4524-b808-dd6b6447fc0e,1978-07-20 13:40:53,1978-07-20 14:17:53,ambulatory,185347001,129.16,129.16,69.16,150869.16,57226.02,allergy,1977-11-07,,999-40-6743,mr.,single,asian,nonhispanic,male,taunton  massachusetts ,boston,massachusetts,suffolk county,42.34251771109887,-71.15484543765646,46,alive,united states,0 days 00:37:00,0,37,mount auburn hospital,suzette512 monahan736,female,medicaid,1978,1
1978-07-20,,68878f91-5962-4ef2-83e7-43b8298c1708,95099931-0042-4524-b808-dd6b6447fc0e,91935009,Peanuts,95099931-0042-4524-b808-dd6b6447fc0e,1978-07-20 13:40:53,1978-07-20 14:17:53,ambulatory,185347001,129.16,129.16,69.16,150869.16,57226.02,allergy,1977-11-07,,999-40-6743,mr.,single,asian,nonhispanic,male,taunton  massachusetts ,boston,massachusetts,suffolk county,42.34251771109887,-71.15484543765646,46,alive,united states,0 days 00:37:00,0,37,mount auburn hospital,suzette512 monahan736,female,medicaid,1978,1
1970-07-16,,6c7a3894-fa93-418f-b086-4bf001b94a50,3de3842d-7760-4bda-a6bd-59f13d67af40,419474003,Mould,3de3842d-7760-4bda-a6bd-59f13d67af40,1970-07-16 13:55:54,1970-07-16 14:10:54,ambulatory,185347001,129.16,129.16,0.0,1441967.07,3683.88,allergy,1966-06-21,,999-46-7862,mr.,single,asian,nonhispanic,male,melrose  massachusetts ,boston,massachusetts,suffolk county,42.31842821640635,-71.13466268412608,58,alive,united states,0 days 00:15:00,0,15,mount auburn hospital,suzette512 monahan736,female,no insurance,1970,1
1970-07-16,,6c7a3894-fa93-418f-b086-4bf001b94a50,3de3842d-7760-4bda-a6bd-59f13d67af40,232347008,Dander (animal),3de3842d-7760-4bda-a6bd-59f13d67af40,1970-07-16 13:55:54,1970-07-16 14:10:54,ambulatory,185347001,129.16,129.16,0.0,1441967.07,3683.88,allergy,1966-06-21,,999-46-7862,mr.,single,asian,nonhispanic,male,melrose  massachusetts ,boston,massachusetts,suffolk county,42.31842821640635,-71.13466268412608,58,alive,united states,0 days 00:15:00,0,15,mount auburn hospital,suzette512 monahan736,female,no insurance,1970,1
1963-07-23,,1c2aa038-9366-4c7d-9a3e-52cb753a670f,c90b2536-b388-479c-aa7e-3406fe4c2211,300916003,Latex,c90b2536-b388-479c-aa7e-3406fe4c2211,1963-07-23 15:56:00,1963-07-23 16:11:00,ambulatory,185347001,129.16,129.16,0.0,1537244.45,4090.52,allergy,1962-09-13,,999-19-8817,mr.,married,white,hispanic,male,gaudalajara  jalisco ,boston,massachusetts,suffolk county,42.310934638643054,-71.07009021172313,61,alive,mexico,0 days 00:15:00,0,15,shriners' hospital for children - boston,carolyne559 howell947,female,no insurance,1963,1
1963-07-23,,1c2aa038-9366-4c7d-9a3e-52cb753a670f,c90b2536-b388-479c-aa7e-3406fe4c2211,424213003,Bee Venom,c90b2536-b388-479c-aa7e-3406fe4c2211,1963-07-23 15:56:00,1963-07-23 16:11:00,ambulatory,185347001,129.16,129.16,0.0,1537244.45,4090.52,allergy,1962-09-13,,999-19-8817,mr.,married,white,hispanic,male,gaudalajara  jalisco ,boston,massachusetts,suffolk county,42.310934638643054,-71.07009021172313,61,alive,mexico,0 days 00:15:00,0,15,shriners' hospital for children - boston,carolyne559 howell947,female,no insurance,1963,1
1963-07-23,,1c2aa038-9366-4c7d-9a3e-52cb753a670f,c90b2536-b388-479c-aa7e-3406fe4c2211,419474003,Mould,c90b2536-b388-479c-aa7e-3406fe4c2211,1963-07-23 15:56:00,1963-07-23 16:11:00,ambulatory,185347001,129.16,129.16,0.0,1537244.45,4090.52,allergy,1962-09-13,,999-19-8817,mr.,married,white,hispanic,male,gaudalajara  jalisco ,boston,massachusetts,suffolk county,42.310934638643054,-71.07009021172313,61,alive,mexico,0 days 00:15:00,0,15,shriners' hospital for children - boston,carolyne559 howell947,female,no insurance,1963,1
1963-07-23,,1c2aa038-9366-4c7d-9a3e-52cb753a670f,c90b2536-b388-479c-aa7e-3406fe4c2211,232350006,Dust Mite,c90b2536-b388-479c-aa7e-3406fe4c2211,1963-07-23 15:56:00,1963-07-23 16:11:00,ambulatory,185347001,129.16,129.16,0.0,1537244.45,4090.52,allergy,1962-09-13,,999-19-8817,mr.,married,white,hispanic,male,gaudalajara  jalisco ,boston,massachusetts,suffolk county,42.310934638643054,-71.07009021172313,61,alive,mexico,0 days 00:15:00,0,15,shriners' hospital for children - boston,carolyne559 howell947,female,no insurance,1963,1
1963-07-23,,1c2aa038-9366-4c7d-9a3e-52cb753a670f,c90b2536-b388-479c-aa7e-3406fe4c2211,232347008,Dander (animal),c90b2536-b388-479c-aa7e-3406fe4c2211,1963-07-23 15:56:00,1963-07-23 16:11:00,ambulatory,185347001,129.16,129.16,0.0,1537244.45,4090.52,allergy,1962-09-13,,999-19-8817,mr.,married,white,hispanic,male,gaudalajara  jalisco ,boston,massachusetts,suffolk county,42.310934638643054,-71.07009021172313,61,alive,mexico,0 days 00:15:00,0,15,shriners' hospital for children - boston,carolyne559 howell947,female,no insurance,1963,1
1963-07-23,,1c2aa038-9366-4c7d-9a3e-52cb753a670f,c90b2536-b388-479c-aa7e-3406fe4c2211,418689008,Grass Pollen,c90b2536-b388-479c-aa7e-3406fe4c2211,1963-07-23 15:56:00,1963-07-23 16:11:00,ambulatory,185347001,129.16,129.16,0.0,1537244.45,4090.52,allergy,1962-09-13,,999-19-8817,mr.,married,white,hispanic,male,gaudalajara  jalisco ,boston,massachusetts,suffolk county,42.310934638643054,-71.07009021172313,61,alive,mexico,0 days 00:15:00,0,15,shriners' hospital for children - boston,carolyne559 howell947,female,no insurance,1963,1
1963-07-23,,1c2aa038-9366-4c7d-9a3e-52cb753a670f,c90b2536-b388-479c-aa7e-3406fe4c2211,419263009,Tree Pollen,c90b2536-b388-479c-aa7e-3406fe4c2211,1963-07-23 15:56:00,1963-07-23 16:11:00,ambulatory,185347001,129.16,129.16,0.0,1537244.45,4090.52,allergy,1962-09-13,,999-19-8817,mr.,married,white,hispanic,male,gaudalajara  jalisco ,boston,massachusetts,suffolk county,42.310934638643054,-71.07009021172313,61,alive,mexico,0 days 00:15:00,0,15,shriners' hospital for children - boston,carolyne559 howell947,female,no insurance,1963,1
1963-07-23,,1c2aa038-9366-4c7d-9a3e-52cb753a670f,c90b2536-b388-479c-aa7e-3406fe4c2211,300913006,Shellfish,c90b2536-b388-479c-aa7e-3406fe4c2211,1963-07-23 15:56:00,1963-07-23 16:11:00,ambulatory,185347001,129.16,129.16,0.0,1537244.45,4090.52,allergy,1962-09-13,,999-19-8817,mr.,married,white,hispanic,male,gaudalajara  jalisco ,boston,massachusetts,suffolk county,42.310934638643054,-71.07009021172313,61,alive,mexico,0 days 00:15:00,0,15,shriners' hospital for children - boston,carolyne559 howell947,female,no insurance,1963,1
1963-07-23,,1c2aa038-9366-4c7d-9a3e-52cb753a670f,c90b2536-b388-479c-aa7e-3406fe4c2211,417532002,Fish,c90b2536-b388-479c-aa7e-3406fe4c2211,1963-07-23 15:56:00,1963-07-23 16:11:00,ambulatory,185347001,129.16,129.16,0.0,1537244.45,4090.52,allergy,1962-09-13,,999-19-8817,mr.,married,white,hispanic,male,gaudalajara  jalisco ,boston,massachusetts,suffolk county,42.310934638643054,-71.07009021172313,61,alive,mexico,0 days 00:15:00,0,15,shriners' hospital for children - boston,carolyne559 howell947,female,no insurance,1963,1
1963-07-23,,1c2aa038-9366-4c7d-9a3e-52cb753a670f,c90b2536-b388-479c-aa7e-3406fe4c2211,91935009,Peanuts,c90b2536-b388-479c-aa7e-3406fe4c2211,1963-07-23 15:56:00,1963-07-23 16:11:00,ambulatory,185347001,129.16,129.16,0.0,1537244.45,4090.52,allergy,1962-09-13,,999-19-8817,mr.,married,white,hispanic,male,gaudalajara  jalisco ,boston,massachusetts,suffolk county,42.310934638643054,-71.07009021172313,61,alive,mexico,0 days 00:15:00,0,15,shriners' hospital for children - boston,carolyne559 howell947,female,no insurance,1963,1
1987-11-30,,8d202c65-427d-4190-8c28-3aa27e1a9f4c,16bc6376-a1cc-4d63-8307-c5d7479dc021,424213003,Bee Venom,16bc6376-a1cc-4d63-8307-c5d7479dc021,1987-11-30 13:51:47,1987-11-30 14:41:47,ambulatory,185347001,129.16,129.16,0.0,811702.15,6333.559999999999,allergy,1986-10-24,,999-82-4546,mrs.,married,white,nonhispanic,female,milton  massachusetts ,framingham,massachusetts,middlesex county,42.302908830789285,-71.40253108473641,37,alive,united states,0 days 00:50:00,0,50,metrowest medical center,keri25 schmidt332,female,no insurance,1987,1
